,x,y
1994_september_27_316671468093272241_conformed-copy--l3763--enterprise-support-project--loan-agreement.txt,-1.1751947,27.598448
2018_july_10_591161533667161478_official-documents-loan-agreement-for-loan-8873-id-closing-package.txt,-22.953402,67.62086
"2013_december_23_732551468093557930_official-documents-loan-agreement-for-second-development-policy-loan,-ln-8328-ph-closing-package.txt",-11.490012,74.29559
1994_may_31_152051468259147551_indonesia--dam-safety-project-_-loan-3742--loan-agreement--conformed.txt,27.752552,-30.431898
1995_november_2_752631468021604605_conformed-copy--l3847--technology-development-project--loan-agreement.txt,-45.675514,-3.567831
1991_july_11_271811468250519320_conformed-copy--l3364--gas-flaring-reduction-project--loan-agreement.txt,44.825844,26.308004
2017_december_4_499731513886877117_official-documents-loan-agreement-for-additional-financing-loan-8788-ge-closing-package.txt,21.837063,-61.30224
1999_january_13_473161468045865155_conformed-copy--l4416--state-revenue-service-modernization-project--loan-agreement.txt,-36.28437,18.722551
2004_august_4_795901468298785096_loan-agreement-l4694-ru--conformed.txt,-2.8184566,-42.271183
1995_march_30_523431468101665847_trinidad-and-tobago--environmental-management-project-_-loan-3863--loan-agreement--conformed.txt,20.5881,9.281344
1995_february_2_932891468058751044_conformed-copy--l3811--lima-water-rehabilitation-and-management-project--loan-agreement.txt,46.991688,-13.304993
1996_december_5_418191468054657385_conformed-copy--l4092--agriculture-infrastructure-development-project--loan-agreement.txt,15.472185,-25.59515
2016_december_16_899141485362656080_official-documents-loan-agreement-for-loan-8666-fj-closing-package.txt,52.724617,6.7479515
2013_january_15_584191468286244559_official-documents-loan-agreement-for-loan-8212-pe-closing-package.txt,-60.321514,-2.717525
1994_april_5_673531468344938212_conformed-copy--l3696--third-power-project--loan-agreement.txt,48.989864,19.087885
2019_july_10_527321563303180984_official-documents-loan-agreement-for-additional-financing-loan-8974-tr-closing-package.txt,4.6979065,-0.55311817
1992_july_8_137171468267590402_conformed-copy--l3482--fourth-telecommunications-project--loan-agreement.txt,55.602142,3.8938782
2017_april_11_308581494424277975_official-documents-loan-agreement-for-loan-8703-cn-closing-package.txt,6.164323,-56.52091
1992_august_26_445731468052163979_conformed-copy--l3490--third-kabupaten-roads-development-project--loan-agreement.txt,7.584756,-65.01808
2012_april_30_250271468233949089_official-documents-loan-agreement-for-loan-8076-sv-closing-package.txt,-39.811058,-25.08338
1992_july_22_978721468225879498_conformed-copy--l3462--zouxian-thermal-power-project--loan-agreement.txt,51.257206,23.812094
2006_december_20_932111468268173810_loan-agreement-l7418-id-conformed.txt,-0.035579883,-1.0511569
2003_october_17_834001468350174170_conformed-copy--l4709--rural-land-titling-and-cadastre-development-project--loan-agreement.txt,-10.144023,1.5140139
"2007_november_29_660831468230636927_loan-agreement,-l7458-cl-conformed.txt",-28.029934,10.026565
"2015_december_18_801731468097162380_official-documents-loan-agreement,-loan-8532-pa-closing-package.txt",-30.238482,-2.7316835
2018_december_17_901891545323796440_official-documents-loan-agreement-for-loan-8904-ar-closing-package.txt,-33.901093,59.01395
2016_february_17_333721468043507373_official-documents-loan-agreement-for-loan-8553-kz-closing-package.txt,-27.563509,50.437588
1990_may_4_672831468303835056_conformed-copy--l3187--second-structural-adjustment-loan--loan-agreement.txt,4.0683126,75.82798
2007_june_21_681761468115750423_loan-agreement-l7445-uy-conformed.txt,-50.248787,0.6504673
1998_may_1_123551468044139061_conformed-copy--l4308--west-java-basic-education-project--loan-agreement.txt,-72.46748,-6.7733283
"2004_september_7_457721468003048908_loan-agreement,-l7225-ar--conformed.txt",-37.188904,-20.39098
2007_may_8_117141468223192480_loan-agreement-l4856-cn-conformed.txt,42.53978,-8.22034
1996_august_12_150211468267591336_conformed-copy--l4030--social-sectors-strategy-and-capacity-building-project--loan-agreement.txt,-15.639753,-3.6686304
1992_october_20_126871468012639163_conformed-copy--l3515--second-shuikou-hydroelectric-project--loan-agreement.txt,52.88304,19.360418
2011_march_14_397811468298799215_loan-agreement-for-loan-7983-ru-conformed.txt,-20.632324,-1.7239485
1998_march_16_906951468122369422_conformed-copy--l4278--second-agricultural-sector-investment-loan--loan-agreement.txt,7.3982344,-20.61196
1991_april_30_470981468005697913_conformed-copy--l3169--highways-management-and-rehabilitation-project--loan-agreement.txt,11.800263,-54.634014
1999_september_29_126541468274268582_conformed-copy--l4464--pilot-fisheries-development-project--loan-agreement.txt,-4.819687,-26.94115
2004_january_30_273131468273647696_conformed-copy--l7135--judicial-modernization-project--loan-agreement.txt,-36.454025,10.248767
1993_march_26_393911468034180448_conformed-copy--l3549--roads-project--loan-agreement.txt,17.201958,-67.76821
"2014_november_28_932241468057337063_official-documents-loan-agreement,-l8423-cn-closing-package.txt",41.562416,-20.647614
1993_may_17_655591468086052779_conformed-copy--l3590--kwangju-and-seoul-sewerage-project--loan-agreement.txt,44.809082,-9.983986
2016_december_17_182741483122321869_official-documents-loan-agreement-for-loan-8674-md-closing-package.txt,-35.46041,57.867893
2018_june_13_691581530104251100_official-documents-loan-agreement-for-loan-8814-pk-closing-package.txt,55.71246,9.090345
2006_september_5_648511468026098579_loan-agreement-l7365-co-conformed.txt,19.065653,-75.63286
1990_october_1_416071468234864951_conformed-copy--l3251--women-in-development-project--loan-agreement.txt,-32.056694,-14.828212
2011_june_20_684041468008123975_loan-agreement-for-loan-8060-al-conformed.txt,-36.884136,44.02849
1994_march_24_396971468024624275_egypt--agricultural-modernization-project-_-credit-2585--loan-agreement--conformed.txt,1.639723,17.719414
1992_june_5_317801468259143668_conformed-copy--l3464--tree-crop-smallholder-development-project--loan-agreement.txt,10.621372,-31.199343
1994_june_23_588261468290428230_pakistan--power-sector-development-project-_-loan-3764--loan-agreement--conformed.txt,54.13412,15.6962595
"2009_may_1_509071468041659429_loan-agreement,-l7664-id-conformed-national-program-for-community-empowerment-in-urban-areas-pnpm-upp.txt",-17.751562,-11.199294
1996_september_23_940591468041697866_conformed-copy--l4017--second-east-java-urban-development-project--loan-agreement.txt,7.1608105,-5.498186
2009_november_23_405281468272991782_loan-agreement-for-loan-7795-jo-conformed.txt,-19.539108,47.684372
2007_march_23_177861468020711993_loan-agreement-l4854-bg-conformed.txt,27.564983,-50.302742
2008_april_30_866501468041091325_loan-agreement-l7494-id-conformed.txt,-28.971935,42.53431
"2007_november_26_784841468193467865_loan-agreement,-l7442-ar-conformed.txt",23.517614,-50.225235
1995_march_23_505191468250492093_india--financial-sector-development-project-_-loan-3856--loan-agreement--conformed.txt,-8.049679,27.983112
2006_april_18_711931468202780168_loan-agreement-l7301-ar-conformed.txt,17.812214,-57.924927
1996_december_4_973061468021605031_conformed-copy--l4045--chongqing-industrial-pollution-control-and-reform-project--loan-agreement.txt,36.54129,5.0567107
1990_march_15_704421468273921132_conformed-copy--l3168--highway-sector-project--loan-agreement.txt,20.296522,-63.321987
"2005_july_14_357411468323660761_loan-agreement,-l4776-sc-conformed.txt",-26.098848,22.56339
2011_february_2_587671468090878927_loan-agreement-for-loan-8006-ro-conformed.txt,-41.36289,54.810143
2009_october_1_866801468052165944_loan-agreement-for-l7785-id-conformed.txt,-26.845541,47.820137
1993_december_22_569291468116674103_conformed-copy--l3661--agricultural-sector-investment-loan--loan-agreement.txt,6.833287,-21.046665
1991_july_11_727591468022756661_conformed-copy--l3387--ertan-hydroelectric-project--loan-agreement.txt,53.06286,20.397614
1993_october_15_784331468273290139_conformed-copy--l3649--rehabilitation-loan--loan-agreement.txt,2.2175813,76.268845
2014_october_9_800601468305081068_official-documents-loan-agreement-for-loan-8439-sc-closing-package.txt,13.658535,10.385799
2006_april_11_288251468014392701_loan-agreement-l7299-br-conformed.txt,-13.360757,82.65364
1990_may_18_631461468313480210_conformed-copy--l3192--national-education-development-project--loan-agreement.txt,-67.07118,-7.3284364
"2015_july_12_820441468044383821_official-documents-loan-agreement,-l8520-iq-closing-package.txt",11.495458,-5.218711
2003_july_12_365921468248952841_conformed-copy--l4714--rijeka-gateway-project--loan-agreement-1.txt,27.089386,-51.865814
2016_august_31_894681474385269787_official-documents-loan-agreement-for-loan-8620-pk-closing-package.txt,-19.88333,68.218704
1995_march_23_805271468274179271_india--financial-sector-development-project-_-loan-3857--loan-agreement--conformed.txt,-7.9588957,28.112862
2016_july_25_494151474476832233_official-documents-loan-agreement-for-loan-8612-vn-closing-package.txt,-12.459058,65.46224
"2013_february_11_919701468217777220_official-documents-loan-agreement,-l8229-am-closing-package.txt",11.273407,-67.14729
"2016_march_31_258001468207862320_official-documents-loan-agreement-for-loan-8516-ar,-additional-financing-closing-package.txt",-40.14109,-22.650766
1997_september_5_717831468333300233_conformed-copy--l4208--municipal-finance-project--loan-agreement-1.txt,8.986985,6.668394
"2005_december_8_804581468287400019_loan-agreement,-l7345-pe-conformed.txt",-33.03879,56.22408
1991_july_25_644141468167963900_conformed-copy--l3339--second-family-health-project--loan-agreement.txt,-39.44353,-30.55619
"2008_may_28_726691468119092662_loan-agreement,-l7538-tr-conformed.txt",-4.8692017,26.700224
1995_august_29_488881468094788929_conformed-copy--l3936--power-sector-rehabilitation-and-modernization-project--loan-assumption-agreement-1.txt,47.376938,16.470304
"2004_july_2_928631468247825117_loan-agreement,-l7226-hr--conformed.txt",29.747849,-9.649933
1991_june_20_936781468260123642_conformed-copy--l3320--industrial-restructuring-project--loan-agreement.txt,-9.743215,14.951551
1991_january_14_586211468016831432_conformed-copy--l3268--private-sector-finance-project--loan-agreement.txt,-8.821316,26.867271
"2016_march_17_495471468015056114_official-documents-loan-agreement,-l8442-br-closing-package.txt",1.4047923,-12.514837
"2009_august_17_250301468281345776_loan-agreement,-loan-7748-in-conformed.txt",51.608723,11.823809
1996_june_28_493991468299211026_conformed-copy--l4013--klaipeda-geothermal-demonstration-project--loan-agreement.txt,40.67074,26.296106
1993_june_14_809321468060911334_conformed-copy--l3618--land-development-project-for-low-income-families--kingdom--loan-agreement-2.txt,33.431442,-27.991665
1991_september_16_487671468333299948_conformed-copy--l3377--energy-sector-adjustment-loan--loan-agreement-4.txt,42.65162,18.068132
"2014_february_27_857061468019432658_official-documents-loan-agreement,-l8321-cn-closing-package.txt",6.9496956,-23.335732
1990_december_28_821301468240310549_conformed-copy--l3278--public-sector-reform-loan--loan-agreement.txt,-5.4830203,63.959568
1998_may_22_629821468276572421_conformed-copy--l4323--training-and-employment-support-project--loan-agreement.txt,-53.780758,-10.274472
1990_december_14_325161468302998577_conformed-copy--l3279--interest-support-loan--loan-agreement.txt,-3.4222486,77.53097
1996_march_7_374141468294101523_conformed-copy--l3961--standards-development-project--loan-agreement.txt,-26.49801,0.96764785
"2004_june_21_371901468231886231_loan-agreement,-l7218-br--conformed.txt",-14.045144,82.22546
2009_november_18_836531468027660798_loan-agreement-for-loan-7809-do-conformed.txt,-33.993553,46.12592
1994_february_23_209621468119632902_conformed-copy--l3691--northwest-mountainous-areas-development-project--loan-agreement.txt,9.792888,-20.984716
2014_september_3_880431468042834319_official-documents-loan-agreement-for-loan-8406-jm-closing-package.txt,-32.043118,15.234657
1997_october_2_672981468297550985_conformed-copy--l4213--school-rehabilitation-project--loan-agreement.txt,-68.611115,1.6746098
1998_september_25_158041468027263660_conformed-copy--l4352--municipal-environmental-infrastructure-project--loan-agreement.txt,43.35313,-11.38614
"2008_november_21_344661468271536943_loan-agreement,-l7601-mx-conformed.txt",18.467478,15.811949
"2016_march_28_301411468250833244_official-documents-loan-agreement,-l8599-ge-closing-package.txt",12.858117,-65.26654
"2007_september_18_406371468271175171_loan-agreement,-l4861-mk-conformed.txt",-24.774437,-14.2196245
2005_october_18_361291468232149542_loan-agreement-l7321-br-conformed.txt,-29.916334,-17.361609
1998_september_15_345891468310515274_conformed-copy--l4391--financial-sector-structural-adjustment-loan--loan-agreement.txt,-15.302607,78.13691
2006_october_18_139531468213901230_loan-agreement-l4831-cn-conformed.txt,25.771107,-61.852646
1994_february_14_159021468312370785_conformed-copy--l3680--private-investment-credit-project--loan-agreement-10.txt,7.1679792,27.2848
1998_october_6_572511468296114374_conformed-copy--l4397--wholesale-markets-project-ii--loan-agreement.txt,35.319176,-27.613377
"2012_september_5_265661468236369700_official-documents-loan-agreement-for-loan-8117-br,-additional-financing-closing-package.txt",25.407288,-48.10226
2000_july_7_307661468193469052_conformed-copy--l4484--water-sector-reform-project--loan-agreement.txt,34.02715,-6.7178583
1998_november_25_707421468266955939_conformed-copy--l4408--health-reform-project--loan-agreement.txt,-44.580654,-20.556334
1998_october_7_324651468248080230_conformed-copy--l4346--international-trade-and-integration-project--loan-agreement.txt,-19.224361,4.973594
2006_december_15_425861468324871683_loan-agreement-l7415-ma-conformed.txt,-15.391985,-7.903655
2004_august_17_864261468304478832_loan-agreement-l7251-vc--conformed.txt,-32.079273,-24.660934
2002_october_29_287091468007278674_conformed-copy--l7139--urban-natural-hazard-vulnerability-reduction-in-the-wilaya-of-algers-project--loan-agreement.txt,24.146795,-17.69599
1992_august_24_942571468034157401_conformed-copy--l3509--product-market-development-project--loan-agreement.txt,-10.89556,18.197306
2016_september_30_462691476372400722_official-documents-loan-agreement-for-loan-8626-ao-closing-package.txt,-2.382001,-20.453762
